id_student,code_module,code_presentation,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_score,total_clicks,active_days
561740,EEE,2013J,0-35,0,30,N,Withdrawn,,139.0,12.0
561787,EEE,2013J,0-35,0,120,N,Withdrawn,,7.0,1.0
561826,EEE,2013J,0-35,0,30,N,Pass,78.76923076923077,2887.0,119.0
562315,EEE,2013J,0-35,0,60,Y,Withdrawn,,65.0,3.0
562675,EEE,2013J,0-35,0,30,N,Withdrawn,,,
563418,EEE,2013J,0-35,0,90,N,Distinction,91.25,3120.0,113.0
563666,EEE,2013J,0-35,0,60,N,Pass,60.5,884.0,69.0
563967,EEE,2013J,0-35,0,60,N,Pass,54.333333333333336,1549.0,107.0
563990,EEE,2013J,0-35,0,60,N,Withdrawn,,168.0,4.0
564444,EEE,2013J,0-35,0,60,N,Withdrawn,,250.0,3.0
564700,EEE,2013J,0-35,0,120,N,Pass,77.4,2788.0,130.0
564714,EEE,2013J,0-35,0,30,Y,Pass,68.5,1450.0,77.0
564894,EEE,2013J,35-55,0,60,N,Distinction,91.5,1888.0,96.0
565275,EEE,2013J,0-35,0,150,N,Withdrawn,88.0,3895.0,174.0
565561,EEE,2013J,35-55,0,60,N,Fail,79.0,290.0,8.0
565883,EEE,2013J,0-35,0,60,N,Pass,70.66666666666667,6286.0,180.0
566071,EEE,2013J,0-35,0,60,N,Fail,71.0,715.0,42.0
566201,EEE,2013J,0-35,0,60,N,Pass,70.5,1879.0,115.0
566306,EEE,2013J,35-55,0,60,N,Withdrawn,,,
566310,EEE,2013J,35-55,0,60,N,Distinction,79.92307692307692,11143.0,227.0
566664,EEE,2013J,0-35,0,90,N,Pass,62.6,2718.0,93.0
566970,EEE,2013J,0-35,0,60,N,Withdrawn,,,
567752,EEE,2013J,0-35,0,60,Y,Pass,86.0,2086.0,98.0
567779,EEE,2013J,0-35,0,30,N,Fail,57.0,503.0,15.0
567892,EEE,2013J,35-55,0,60,N,Fail,,1083.0,53.0
567950,EEE,2013J,35-55,0,60,N,Fail,67.0,2061.0,85.0
568751,EEE,2013J,0-35,0,120,N,Withdrawn,,,
568813,EEE,2013J,0-35,0,60,N,Pass,91.0,1063.0,56.0
569342,EEE,2013J,0-35,0,135,N,Pass,69.33333333333333,3920.0,167.0
569358,EEE,2013J,0-35,0,30,N,Pass,66.75,505.0,27.0
569560,EEE,2013J,0-35,0,90,N,Pass,86.0,954.0,62.0
569694,EEE,2013J,0-35,0,60,N,Distinction,89.75,1611.0,101.0
569706,EEE,2013J,0-35,0,120,Y,Pass,62.285714285714285,1193.0,66.0
570377,EEE,2013J,0-35,0,60,N,Withdrawn,69.5,1254.0,35.0
570414,EEE,2013J,0-35,0,60,N,Fail,72.5,1136.0,39.0
570448,EEE,2013J,0-35,0,30,N,Fail,60.0,652.0,38.0
570453,EEE,2013J,0-35,0,30,N,Pass,64.7,945.0,65.0
570488,EEE,2013J,0-35,0,60,N,Withdrawn,74.33333333333333,1275.0,37.0
570626,EEE,2013J,0-35,0,30,N,Pass,81.25,754.0,30.0
571186,EEE,2013J,0-35,0,60,N,Pass,80.75,2249.0,150.0
571443,EEE,2013J,0-35,0,60,N,Distinction,91.0,3472.0,109.0
571448,EEE,2013J,0-35,0,60,N,Pass,82.5,537.0,30.0
571595,EEE,2013J,0-35,0,90,N,Fail,68.5,1482.0,79.0
571610,EEE,2013J,0-35,0,120,N,Pass,72.66666666666667,1960.0,78.0
571617,EEE,2013J,0-35,0,60,N,Withdrawn,,,
571620,EEE,2013J,0-35,0,60,N,Pass,79.75,1257.0,104.0
571686,EEE,2013J,0-35,0,60,N,Pass,93.75,1231.0,97.0
571710,EEE,2013J,0-35,0,60,N,Withdrawn,,9.0,1.0
571711,EEE,2013J,0-35,0,60,N,Withdrawn,,125.0,3.0
571754,EEE,2013J,0-35,0,30,N,Withdrawn,,,
571818,EEE,2013J,0-35,0,60,N,Distinction,86.75,1090.0,70.0
571963,EEE,2013J,0-35,0,90,N,Withdrawn,85.0,1021.0,60.0
571992,EEE,2013J,0-35,0,120,N,Fail,55.5,1312.0,71.0
572021,EEE,2013J,0-35,0,60,N,Fail,,199.0,7.0
572024,EEE,2013J,0-35,0,60,N,Pass,73.0,1355.0,74.0
572080,EEE,2013J,0-35,0,60,N,Fail,74.0,265.0,13.0
572146,EEE,2013J,0-35,0,30,N,Fail,,247.0,13.0
572154,EEE,2013J,0-35,0,150,N,Withdrawn,72.42105263157895,6590.0,197.0
572168,EEE,2013J,0-35,0,90,N,Withdrawn,92.66666666666667,2243.0,96.0
572186,EEE,2013J,0-35,0,60,Y,Withdrawn,,,
572279,EEE,2013J,0-35,0,90,N,Fail,51.0,728.0,40.0
572303,EEE,2013J,0-35,0,90,N,Pass,70.6923076923077,2571.0,122.0
572396,EEE,2013J,0-35,0,60,N,Pass,87.0,4610.0,144.0
572403,EEE,2013J,0-35,0,30,N,Fail,,10.0,4.0
572515,EEE,2013J,0-35,0,60,Y,Distinction,91.5,2244.0,102.0
572570,EEE,2013J,0-35,0,60,N,Pass,73.23076923076923,4690.0,161.0
572602,EEE,2013J,0-35,0,60,N,Pass,90.0,1312.0,56.0
572658,EEE,2013J,35-55,0,60,N,Withdrawn,,,
572659,EEE,2013J,0-35,0,90,N,Withdrawn,,179.0,9.0
572891,EEE,2013J,0-35,0,60,N,Pass,66.46153846153847,2578.0,82.0
572944,EEE,2013J,0-35,0,60,N,Fail,40.0,700.0,35.0
573110,EEE,2013J,0-35,0,60,N,Withdrawn,,,
573153,EEE,2013J,0-35,0,90,N,Pass,61.166666666666664,1894.0,91.0
573200,EEE,2013J,0-35,0,60,N,Distinction,87.25,1503.0,128.0
573214,EEE,2013J,0-35,0,60,N,Pass,82.25,1268.0,77.0
573242,EEE,2013J,0-35,0,60,N,Withdrawn,,,
573244,EEE,2013J,0-35,0,60,N,Withdrawn,,,
573292,EEE,2013J,0-35,0,75,N,Pass,81.0,2977.0,140.0
573336,EEE,2013J,0-35,0,60,N,Pass,89.75,2018.0,78.0
573377,EEE,2013J,0-35,0,60,N,Pass,62.75,3416.0,143.0
573440,EEE,2013J,0-35,0,120,N,Distinction,74.16666666666667,3000.0,156.0
573462,EEE,2013J,35-55,0,60,N,Fail,55.5,1155.0,43.0
573547,EEE,2013J,35-55,0,90,N,Withdrawn,,4.0,1.0
573550,EEE,2013J,0-35,0,30,N,Pass,67.66666666666667,1102.0,60.0
573593,EEE,2013J,35-55,0,60,N,Pass,74.75,2073.0,101.0
573662,EEE,2013J,0-35,0,60,N,Pass,61.0,2115.0,93.0
573701,EEE,2013J,0-35,0,150,N,Withdrawn,50.0,137.0,11.0
573742,EEE,2013J,0-35,0,60,N,Pass,69.18181818181819,971.0,56.0
573920,EEE,2013J,0-35,0,120,N,Pass,70.5,1505.0,70.0
573944,EEE,2013J,0-35,0,240,N,Withdrawn,,242.0,6.0
574038,EEE,2013J,0-35,0,60,N,Pass,81.5,3019.0,122.0
574101,EEE,2013J,35-55,0,60,N,Fail,,158.0,10.0
574259,EEE,2013J,0-35,0,30,N,Distinction,71.61538461538461,1581.0,83.0
574399,EEE,2013J,35-55,0,30,N,Fail,,,
574507,EEE,2013J,0-35,0,30,N,Pass,73.0,1193.0,56.0
574586,EEE,2013J,35-55,0,90,N,Pass,83.42857142857143,5659.0,188.0
574608,EEE,2013J,35-55,0,60,N,Pass,92.75,2530.0,121.0
574670,EEE,2013J,0-35,0,60,N,Withdrawn,,1.0,1.0
574830,EEE,2013J,0-35,0,90,N,Pass,85.4,2184.0,129.0
574888,EEE,2013J,0-35,0,60,N,Fail,,1.0,1.0
574983,EEE,2013J,35-55,0,60,N,Pass,48.5,1088.0,45.0
575047,EEE,2013J,0-35,0,60,N,Pass,57.8,3396.0,71.0
575166,EEE,2013J,0-35,0,60,N,Pass,75.9,4406.0,152.0
575208,EEE,2013J,0-35,0,60,N,Withdrawn,,3.0,1.0
575241,EEE,2013J,0-35,0,60,N,Pass,84.0,2253.0,81.0
575318,EEE,2013J,0-35,0,60,N,Fail,65.0,88.0,8.0
575336,EEE,2013J,0-35,0,60,N,Pass,81.75,3505.0,130.0
575343,EEE,2013J,0-35,0,30,N,Fail,82.0,502.0,21.0
575401,EEE,2013J,0-35,0,60,N,Distinction,84.5,740.0,37.0
575419,EEE,2013J,0-35,0,90,N,Fail,48.0,1623.0,70.0
575469,EEE,2013J,35-55,0,60,N,Withdrawn,,,
575545,EEE,2013J,0-35,0,60,N,Pass,82.0,2225.0,94.0
575553,EEE,2013J,0-35,0,30,N,Pass,79.0,6455.0,186.0
575601,EEE,2013J,0-35,0,60,N,Withdrawn,75.0,376.0,22.0
575703,EEE,2013J,35-55,0,60,N,Pass,82.0,2464.0,122.0
575733,EEE,2013J,35-55,0,60,N,Distinction,71.53846153846153,6775.0,154.0
575745,EEE,2013J,0-35,0,130,N,Pass,77.0,4679.0,159.0
575762,EEE,2013J,35-55,0,60,N,Pass,69.75,1301.0,63.0
575763,EEE,2013J,0-35,0,30,N,Pass,75.625,1443.0,71.0
575764,EEE,2013J,0-35,0,90,N,Pass,90.75,2027.0,90.0
576036,EEE,2013J,0-35,0,60,N,Pass,84.75,671.0,38.0
576191,EEE,2013J,0-35,0,120,N,Fail,79.16666666666667,819.0,36.0
576202,EEE,2013J,35-55,0,60,N,Fail,,61.0,4.0
576292,EEE,2013J,0-35,0,60,N,Fail,50.0,368.0,11.0
576298,EEE,2013J,0-35,0,30,N,Withdrawn,,,
576301,EEE,2013J,0-35,0,60,N,Withdrawn,,9.0,1.0
576405,EEE,2013J,0-35,0,60,Y,Pass,93.5,1437.0,67.0
576409,EEE,2013J,0-35,0,90,N,Withdrawn,,3.0,2.0
576439,EEE,2013J,0-35,0,30,N,Pass,88.84615384615384,2730.0,141.0
576481,EEE,2013J,0-35,0,60,N,Withdrawn,,1.0,1.0
576516,EEE,2013J,0-35,0,60,N,Pass,57.61538461538461,3305.0,167.0
576606,EEE,2013J,0-35,0,90,N,Withdrawn,88.0,714.0,43.0
576631,EEE,2013J,0-35,0,60,N,Fail,,103.0,4.0
576750,EEE,2013J,35-55,0,60,N,Pass,82.0,1721.0,100.0
576834,EEE,2013J,0-35,0,60,N,Withdrawn,,57.0,6.0
576909,EEE,2013J,0-35,0,60,N,Distinction,89.5,1224.0,63.0
576962,EEE,2013J,0-35,0,60,N,Fail,83.5,1029.0,58.0
577148,EEE,2013J,0-35,0,30,N,Fail,49.2,1591.0,72.0
577235,EEE,2013J,35-55,0,90,N,Pass,67.66666666666667,2458.0,132.0
577352,EEE,2013J,0-35,0,120,N,Withdrawn,,,
577427,EEE,2013J,0-35,0,90,N,Pass,61.25,1390.0,51.0
577551,EEE,2013J,0-35,0,90,N,Pass,50.57142857142857,1905.0,100.0
577560,EEE,2013J,0-35,0,60,N,Fail,35.0,287.0,14.0
577603,EEE,2013J,0-35,0,120,N,Withdrawn,,25.0,3.0
577686,EEE,2013J,0-35,0,60,N,Pass,71.75,2300.0,108.0
577735,EEE,2013J,0-35,0,60,N,Pass,82.25,3167.0,132.0
577784,EEE,2013J,0-35,0,60,N,Pass,85.75,1270.0,106.0
577887,EEE,2013J,0-35,0,90,N,Withdrawn,,130.0,8.0
577995,EEE,2013J,0-35,0,60,N,Distinction,94.5,2984.0,129.0
578000,EEE,2013J,0-35,0,60,N,Pass,73.33333333333333,1399.0,72.0
578034,EEE,2013J,0-35,0,60,N,Pass,68.55555555555556,4557.0,223.0
578056,EEE,2013J,0-35,0,60,N,Fail,62.75,751.0,44.0
578438,EEE,2013J,0-35,0,60,N,Pass,89.25,1784.0,103.0
578450,EEE,2013J,0-35,0,120,N,Fail,46.142857142857146,1249.0,37.0
578472,EEE,2013J,35-55,0,60,N,Fail,,280.0,10.0
578623,EEE,2013J,0-35,0,120,N,Withdrawn,78.5,448.0,26.0
578654,EEE,2013J,0-35,0,150,N,Fail,55.666666666666664,1427.0,63.0
578722,EEE,2013J,0-35,0,30,N,Withdrawn,,,
578725,EEE,2013J,0-35,0,60,N,Fail,57.0,1241.0,75.0
578736,EEE,2013J,35-55,0,90,N,Pass,56.75,878.0,26.0
578820,EEE,2013J,0-35,0,60,N,Pass,71.75,2059.0,86.0
579011,EEE,2013J,35-55,0,60,N,Pass,82.0,1584.0,80.0
579027,EEE,2013J,0-35,0,90,N,Fail,86.5,523.0,29.0
579098,EEE,2013J,35-55,0,120,N,Withdrawn,,,
579130,EEE,2013J,0-35,0,30,Y,Pass,79.5,1948.0,76.0
579199,EEE,2013J,0-35,0,90,N,Fail,,26.0,4.0
579206,EEE,2013J,35-55,0,60,N,Fail,,406.0,16.0
579321,EEE,2013J,0-35,0,180,N,Withdrawn,,1.0,1.0
579340,EEE,2013J,0-35,0,90,N,Distinction,81.6,1392.0,92.0
579343,EEE,2013J,0-35,0,60,N,Distinction,80.76923076923077,9223.0,221.0
579499,EEE,2013J,0-35,0,60,N,Withdrawn,,5.0,4.0
579604,EEE,2013J,0-35,0,30,N,Fail,,,
579723,EEE,2013J,35-55,0,60,N,Pass,58.25,2247.0,88.0
580372,EEE,2013J,0-35,0,60,N,Fail,77.0,436.0,18.0
580689,EEE,2013J,35-55,0,90,Y,Withdrawn,61.2,1416.0,68.0
580719,EEE,2013J,35-55,0,60,N,Distinction,95.25,2457.0,88.0
580774,EEE,2013J,0-35,0,120,N,Fail,80.5,382.0,20.0
580970,EEE,2013J,0-35,0,60,N,Pass,85.0,1072.0,55.0
581011,EEE,2013J,0-35,0,30,N,Withdrawn,89.0,1139.0,70.0
581047,EEE,2013J,0-35,0,90,N,Withdrawn,,,
581123,EEE,2013J,0-35,0,150,N,Pass,61.5625,1781.0,114.0
581179,EEE,2013J,0-35,0,30,N,Pass,65.58333333333333,3383.0,163.0
581234,EEE,2013J,0-35,0,60,N,Pass,88.0,1856.0,119.0
581340,EEE,2013J,0-35,0,60,N,Distinction,88.0,2553.0,104.0
581438,EEE,2013J,0-35,0,60,N,Distinction,91.25,1419.0,98.0
581439,EEE,2013J,0-35,0,60,N,Fail,83.0,121.0,10.0
581453,EEE,2013J,0-35,0,60,N,Withdrawn,,,
581533,EEE,2013J,0-35,0,60,N,Pass,81.0,705.0,50.0
581708,EEE,2013J,0-35,0,30,N,Pass,50.142857142857146,1465.0,72.0
581716,EEE,2013J,0-35,0,180,N,Pass,81.25,1109.0,69.0
581744,EEE,2013J,0-35,0,60,N,Pass,59.5,1526.0,63.0
581914,EEE,2013J,0-35,0,90,N,Pass,55.25,970.0,58.0
582087,EEE,2013J,0-35,0,90,N,Pass,72.77777777777777,12732.0,197.0
582170,EEE,2013J,0-35,0,60,N,Withdrawn,,7.0,1.0
582514,EEE,2013J,35-55,0,60,N,Pass,61.0,948.0,34.0
582723,EEE,2013J,35-55,0,60,N,Pass,75.5,4322.0,113.0
582768,EEE,2013J,0-35,0,90,Y,Fail,58.0,101.0,25.0
582827,EEE,2013J,0-35,0,60,N,Pass,41.833333333333336,1321.0,71.0
582913,EEE,2013J,0-35,0,60,N,Distinction,87.25,1544.0,103.0
582983,EEE,2013J,0-35,0,60,N,Withdrawn,,8.0,1.0
583032,EEE,2013J,0-35,0,60,N,Distinction,82.07692307692308,5008.0,150.0
583052,EEE,2013J,0-35,0,60,N,Pass,85.66666666666667,3525.0,189.0
583186,EEE,2013J,0-35,0,90,N,Fail,53.5,686.0,43.0
583192,EEE,2013J,0-35,0,75,N,Pass,76.6923076923077,3648.0,196.0
583238,EEE,2013J,0-35,0,60,N,Distinction,93.5,2915.0,119.0
583427,EEE,2013J,0-35,0,60,N,Withdrawn,,,
583714,EEE,2013J,0-35,0,90,N,Pass,68.0,1217.0,59.0
583833,EEE,2013J,0-35,0,60,N,Withdrawn,,34.0,6.0
583839,EEE,2013J,35-55,0,60,N,Fail,78.0,631.0,27.0
583844,EEE,2013J,0-35,0,60,N,Withdrawn,,,
583855,EEE,2013J,0-35,0,30,N,Pass,86.0,2571.0,124.0
583933,EEE,2013J,35-55,0,75,N,Fail,58.25,879.0,46.0
584115,EEE,2013J,0-35,0,60,N,Withdrawn,,6.0,1.0
584191,EEE,2013J,0-35,0,60,N,Pass,76.33333333333333,7271.0,185.0
584386,EEE,2013J,0-35,0,30,N,Pass,64.84615384615384,4297.0,186.0
584414,EEE,2013J,35-55,0,60,N,Pass,91.25,3079.0,76.0
584443,EEE,2013J,0-35,0,90,Y,Distinction,95.71428571428571,3836.0,116.0
584444,EEE,2013J,0-35,0,90,N,Withdrawn,,11.0,1.0
584514,EEE,2013J,0-35,0,90,N,Withdrawn,55.0,420.0,24.0
584553,EEE,2013J,0-35,0,30,N,Pass,81.28571428571429,1834.0,74.0
584567,EEE,2013J,0-35,0,60,N,Fail,56.0,300.0,16.0
584913,EEE,2013J,0-35,0,60,N,Withdrawn,,181.0,4.0
584923,EEE,2013J,0-35,0,60,N,Withdrawn,92.0,243.0,16.0
585011,EEE,2013J,0-35,0,120,N,Pass,90.8,1536.0,89.0
585056,EEE,2013J,0-35,0,60,N,Withdrawn,,,
585279,EEE,2013J,0-35,0,60,N,Distinction,87.0,4639.0,135.0
585433,EEE,2013J,0-35,0,60,N,Pass,82.25,2837.0,117.0
585455,EEE,2013J,0-35,0,60,N,Distinction,85.61538461538461,4471.0,164.0
585464,EEE,2013J,0-35,0,60,N,Pass,77.8,2402.0,86.0
585471,EEE,2013J,0-35,0,60,N,Distinction,92.25,4054.0,141.0
585681,EEE,2013J,0-35,0,60,N,Withdrawn,81.75,1210.0,61.0
585758,EEE,2013J,0-35,0,60,N,Fail,,,
585769,EEE,2013J,0-35,0,90,N,Withdrawn,86.63636363636364,7014.0,146.0
585837,EEE,2013J,0-35,0,60,N,Pass,88.75,2052.0,90.0
586046,EEE,2013J,35-55,0,30,N,Pass,61.083333333333336,1298.0,71.0
586047,EEE,2013J,0-35,0,30,N,Pass,70.38461538461539,5261.0,126.0
586060,EEE,2013J,0-35,0,60,N,Fail,,472.0,10.0
586132,EEE,2013J,0-35,0,60,N,Fail,90.66666666666667,764.0,49.0
586137,EEE,2013J,0-35,0,30,N,Pass,89.25,1605.0,59.0
586236,EEE,2013J,0-35,0,60,N,Pass,82.0,1400.0,96.0
586261,EEE,2013J,35-55,0,90,N,Distinction,76.3,7070.0,187.0
586314,EEE,2013J,35-55,0,60,N,Fail,,,
586473,EEE,2013J,0-35,0,60,Y,Fail,51.25,1784.0,48.0
586476,EEE,2013J,0-35,0,120,N,Pass,79.15384615384616,2040.0,94.0
586587,EEE,2013J,0-35,0,60,N,Withdrawn,,,
586621,EEE,2013J,0-35,0,60,N,Pass,70.75,2048.0,125.0
586668,EEE,2013J,0-35,0,30,N,Pass,67.38461538461539,7521.0,177.0
586716,EEE,2013J,0-35,0,90,N,Pass,68.33333333333333,1888.0,73.0
586750,EEE,2013J,35-55,0,60,N,Pass,59.5,6216.0,212.0
586838,EEE,2013J,0-35,0,30,N,Pass,62.77777777777778,4176.0,125.0
586921,EEE,2013J,0-35,0,60,N,Pass,68.75,3416.0,144.0
586962,EEE,2013J,0-35,0,90,N,Pass,81.0,3124.0,115.0
586979,EEE,2013J,35-55,0,60,N,Fail,82.5,446.0,26.0
587014,EEE,2013J,0-35,0,30,N,Fail,69.33333333333333,182.0,15.0
587122,EEE,2013J,35-55,0,90,N,Withdrawn,77.125,1739.0,55.0
587226,EEE,2013J,0-35,0,30,Y,Fail,,,
587319,EEE,2013J,0-35,0,60,N,Pass,88.25,947.0,69.0
587346,EEE,2013J,0-35,0,30,N,Pass,59.0,1771.0,64.0
587382,EEE,2013J,0-35,0,60,N,Fail,72.0,499.0,35.0
587547,EEE,2013J,35-55,0,30,N,Pass,72.0,1919.0,78.0
587616,EEE,2013J,0-35,0,60,N,Pass,70.5,1270.0,59.0
587621,EEE,2013J,35-55,0,60,N,Fail,50.63636363636363,2938.0,120.0
587677,EEE,2013J,0-35,0,60,N,Withdrawn,81.0,2293.0,82.0
587682,EEE,2013J,0-35,0,60,N,Pass,89.25,716.0,54.0
587714,EEE,2013J,0-35,0,60,N,Distinction,85.5,1476.0,97.0
587884,EEE,2013J,0-35,0,60,N,Withdrawn,79.5,686.0,33.0
587906,EEE,2013J,0-35,0,60,N,Distinction,88.33333333333333,8755.0,240.0
587911,EEE,2013J,0-35,0,60,N,Distinction,85.0,3844.0,151.0
588125,EEE,2013J,0-35,0,60,N,Pass,75.4,3834.0,155.0
588231,EEE,2013J,35-55,0,60,N,Pass,75.25,2603.0,140.0
588280,EEE,2013J,35-55,0,60,N,Distinction,91.25,3349.0,108.0
588383,EEE,2013J,0-35,0,60,N,Withdrawn,,,
588402,EEE,2013J,35-55,0,60,N,Pass,70.92307692307692,2853.0,112.0
588442,EEE,2013J,0-35,0,90,N,Pass,64.5,1060.0,54.0
588502,EEE,2013J,0-35,0,60,N,Pass,89.25,1491.0,99.0
588524,EEE,2013J,0-35,0,60,N,Distinction,70.53846153846153,2078.0,115.0
588583,EEE,2013J,0-35,0,60,N,Fail,,6.0,3.0
588628,EEE,2013J,55<=,0,60,N,Distinction,83.625,9805.0,199.0
588676,EEE,2013J,0-35,0,90,N,Pass,67.84615384615384,4692.0,158.0
588694,EEE,2013J,0-35,0,60,N,Withdrawn,,,
588706,EEE,2013J,0-35,0,90,N,Withdrawn,,10.0,2.0
588710,EEE,2013J,0-35,0,60,N,Pass,68.4,1242.0,70.0
588835,EEE,2013J,0-35,0,30,N,Pass,36.5,881.0,62.0
588852,EEE,2013J,0-35,0,90,N,Withdrawn,,,
588942,EEE,2013J,0-35,0,60,N,Fail,78.5,686.0,25.0
588974,EEE,2013J,35-55,0,60,N,Withdrawn,,46.0,3.0
589018,EEE,2013J,0-35,0,120,N,Withdrawn,59.0,463.0,24.0
589023,EEE,2013J,0-35,0,60,N,Withdrawn,,390.0,26.0
589055,EEE,2013J,0-35,0,60,N,Fail,50.0,799.0,32.0
589211,EEE,2013J,35-55,0,120,N,Pass,78.25,1847.0,84.0
589327,EEE,2013J,0-35,0,60,N,Pass,56.61538461538461,2456.0,89.0
589380,EEE,2013J,0-35,0,60,N,Distinction,88.5,2353.0,121.0
589472,EEE,2013J,0-35,0,90,N,Withdrawn,,,
589484,EEE,2013J,0-35,0,30,N,Withdrawn,,,
589506,EEE,2013J,0-35,0,60,N,Fail,53.0,548.0,34.0
589517,EEE,2013J,0-35,0,60,N,Withdrawn,95.0,1090.0,41.0
589555,EEE,2013J,0-35,0,90,N,Withdrawn,,16.0,2.0
589799,EEE,2013J,0-35,0,30,N,Fail,,194.0,6.0
589856,EEE,2013J,0-35,0,60,N,Withdrawn,89.5,2488.0,87.0
589894,EEE,2013J,0-35,0,60,N,Pass,73.2,1705.0,102.0
589902,EEE,2013J,0-35,0,60,N,Pass,89.0,3783.0,178.0
590017,EEE,2013J,0-35,0,30,N,Distinction,89.5,964.0,26.0
590072,EEE,2013J,0-35,0,90,N,Fail,,21.0,4.0
590436,EEE,2013J,0-35,0,60,N,Withdrawn,,13.0,3.0
590626,EEE,2013J,35-55,0,60,N,Pass,59.0,4231.0,130.0
590744,EEE,2013J,0-35,0,60,N,Pass,77.5,3343.0,141.0
590877,EEE,2013J,0-35,0,60,N,Pass,70.5,1573.0,89.0
590882,EEE,2013J,0-35,0,30,N,Pass,76.25,1789.0,39.0
590942,EEE,2013J,0-35,0,60,N,Withdrawn,,,
590961,EEE,2013J,0-35,0,90,N,Withdrawn,65.85714285714286,930.0,60.0
591021,EEE,2013J,0-35,0,60,N,Distinction,92.5,2241.0,121.0
591165,EEE,2013J,0-35,0,30,N,Fail,87.0,818.0,39.0
591178,EEE,2013J,0-35,0,30,N,Withdrawn,,,
591375,EEE,2013J,35-55,0,60,N,Distinction,96.61538461538461,3050.0,134.0
591388,EEE,2013J,0-35,0,60,N,Distinction,92.0,5102.0,215.0
591398,EEE,2013J,35-55,0,60,N,Withdrawn,93.5,1696.0,81.0
591424,EEE,2013J,0-35,0,60,N,Withdrawn,91.5,1229.0,45.0
591566,EEE,2013J,0-35,0,60,N,Pass,56.666666666666664,2301.0,92.0
591719,EEE,2013J,0-35,0,60,N,Withdrawn,86.0,865.0,58.0
591869,EEE,2013J,0-35,0,30,N,Pass,61.111111111111114,5074.0,188.0
591942,EEE,2013J,35-55,0,60,N,Pass,86.0,5676.0,171.0
591944,EEE,2013J,0-35,0,90,N,Fail,66.66666666666667,835.0,42.0
591958,EEE,2013J,0-35,0,60,N,Distinction,90.44444444444444,3792.0,155.0
591995,EEE,2013J,0-35,0,30,N,Pass,83.75,1822.0,87.0
592003,EEE,2013J,0-35,0,60,N,Pass,90.0,1162.0,48.0
592051,EEE,2013J,35-55,0,120,Y,Pass,46.94736842105263,10808.0,231.0
592172,EEE,2013J,0-35,0,90,N,Fail,47.0,340.0,14.0
592250,EEE,2013J,0-35,0,30,N,Pass,85.25,668.0,64.0
592581,EEE,2013J,0-35,0,30,N,Withdrawn,,245.0,3.0
592609,EEE,2013J,0-35,0,60,N,Distinction,71.44444444444444,3593.0,141.0
592787,EEE,2013J,35-55,0,30,N,Pass,86.25,2178.0,134.0
592791,EEE,2013J,0-35,0,30,N,Fail,55.5,695.0,38.0
592842,EEE,2013J,0-35,0,120,N,Fail,95.0,640.0,21.0
592895,EEE,2013J,0-35,0,30,N,Distinction,92.0,1016.0,59.0
592961,EEE,2013J,35-55,0,60,N,Distinction,95.75,8166.0,212.0
592997,EEE,2013J,35-55,0,60,N,Pass,62.76923076923077,4778.0,186.0
593348,EEE,2013J,0-35,0,60,N,Withdrawn,,83.0,8.0
593362,EEE,2013J,35-55,0,60,N,Withdrawn,68.0,291.0,11.0
593400,EEE,2013J,0-35,0,60,N,Fail,57.0,415.0,15.0
593487,EEE,2013J,0-35,0,60,N,Pass,77.75,965.0,40.0
593534,EEE,2013J,35-55,0,60,N,Pass,57.25,1268.0,60.0
593587,EEE,2013J,35-55,0,60,N,Pass,79.5,1071.0,45.0
593787,EEE,2013J,0-35,0,60,N,Fail,31.2,877.0,33.0
593845,EEE,2013J,0-35,0,60,N,Fail,,129.0,7.0
593924,EEE,2013J,0-35,0,60,N,Distinction,88.75,13382.0,269.0
594111,EEE,2013J,35-55,0,60,N,Pass,63.75,694.0,47.0
594157,EEE,2013J,35-55,0,60,N,Pass,74.9,8020.0,203.0
594199,EEE,2013J,0-35,0,90,Y,Pass,79.2,4604.0,159.0
594233,EEE,2013J,0-35,0,90,N,Fail,92.0,144.0,13.0
594246,EEE,2013J,0-35,0,60,N,Fail,88.8,1401.0,56.0
594399,EEE,2013J,0-35,0,30,N,Pass,70.0,1563.0,87.0
594431,EEE,2013J,0-35,0,60,N,Pass,92.25,1867.0,101.0
594452,EEE,2013J,0-35,0,60,N,Fail,42.0,412.0,25.0
594458,EEE,2013J,0-35,0,60,N,Fail,,,
594517,EEE,2013J,0-35,0,60,N,Pass,81.0,768.0,38.0
594602,EEE,2013J,0-35,0,90,N,Fail,58.0,410.0,29.0
594755,EEE,2013J,0-35,0,120,N,Withdrawn,,190.0,5.0
594851,EEE,2013J,0-35,0,90,N,Fail,,54.0,1.0
594864,EEE,2013J,0-35,0,30,N,Fail,79.0,957.0,47.0
594976,EEE,2013J,0-35,0,30,N,Pass,83.75,1091.0,30.0
595077,EEE,2013J,35-55,0,60,N,Withdrawn,,,
595100,EEE,2013J,35-55,0,60,N,Withdrawn,90.0,1264.0,64.0
595182,EEE,2013J,0-35,0,90,N,Distinction,85.66666666666667,5379.0,225.0
595189,EEE,2013J,35-55,0,60,N,Distinction,92.53846153846153,10214.0,174.0
595244,EEE,2013J,35-55,0,90,N,Pass,91.0,2776.0,161.0
595362,EEE,2013J,0-35,0,60,N,Withdrawn,,4.0,1.0
595453,EEE,2013J,0-35,0,30,N,Withdrawn,,,
